5033=ERN_INTERIM_PS_PRICE[Interim not comparable with annual earnings]|5034=3187108|5035=3035|5026=1|
5033=ERN_INTERIM_PS_PRICE[Net asset value]|5034=3187110|5035=3035|5026=1|
5033=ERN_INTERIM_PS_PRICE[Combined classes of stock]|5034=3187111|5035=3035|5026=1|
5033=ERN_INTERIM_PS_PRICE[Preliminary]|5034=3187112|5035=3035|5026=1|
5033=ERN_INTERIM_PS_PRICE[Primary earnings with dilutive common equivalents]|5034=3187114|5035=3035|5026=1|
5033=ERN_INTERIM_PS_PRICE[Before tax loss carry forward]|5034=3187115|5035=3035|5026=1|
5033=ERN_INTERIM_PS_PRICE[Partial year]|5034=3187116|5035=3035|5026=1|
5033=ERN_INTERIM_PS_PRICE[Net gain from operations]|5034=3187117|5035=3035|5026=1|
5033=ERN_INTERIM_PS_PRICE[Diluted EPS]|5034=3187118|5035=3035|5026=1|
5033=ERN_INTERIM_PS_PRICE[Exclude extraordinary income]|5034=3187119|5035=3035|5026=1|
5033=ERN_INTERIM_PS_PRICE[Include extraordinary income]|5034=3187120|5035=3035|5026=1|
5033=ERN_INTERIM_PS_PRICE[Exclude extraordinary charges]|5034=3187121|5035=3035|5026=1|
5033=ERN_INTERIM_PS_PRICE[Include extraordinary charges]|5034=3187122|5035=3035|5026=1|
5033=ERN_NEXTYR_PS_PRICE[Fixed charges times earned]|5034=3188098|5035=3035|5026=1|
5033=ERN_NEXTYR_PS_PRICE[Company only (unconsolidated)]|5034=3188099|5035=3035|5026=1|
5033=ERN_NEXTYR_PS_PRICE[Deficit]|5034=3188100|5035=3035|5026=1|
5033=ERN_NEXTYR_PS_PRICE[S&P estimate]|5034=3188101|5035=3035|5026=1|
5033=ERN_NEXTYR_PS_PRICE[Pro forma]|5034=3188102|5035=3035|5026=1|
5033=ERN_NEXTYR_PS_PRICE[Fully diluted earnings]|5034=3188103|5035=3035|5026=1|
5033=ERN_NEXTYR_PS_PRICE[Currency of country of origin]|5034=3188105|5035=3035|5026=1|
5033=ERN_NEXTYR_PS_PRICE[Interim periods reflect prior or future years]|5034=3188107|5035=3035|5026=1|
5033=ERN_NEXTYR_PS_PRICE[Interim not comparable with annual earnings]|5034=3188108|5035=3035|5026=1|
5033=ERN_NEXTYR_PS_PRICE[Net asset value]|5034=3188110|5035=3035|5026=1|
5033=ERN_NEXTYR_PS_PRICE[Combined classes of stock]|5034=3188111|5035=3035|5026=1|
5033=ERN_NEXTYR_PS_PRICE[Preliminary]|5034=3188112|5035=3035|5026=1|
5033=ERN_NEXTYR_PS_PRICE[Primary earnings with dilutive common equivalents]|5034=3188114|5035=3035|5026=1|
5033=ERN_NEXTYR_PS_PRICE[Before tax loss carry forward]|5034=3188115|5035=3035|5026=1|
5033=ERN_NEXTYR_PS_PRICE[Partial year]|5034=3188116|5035=3035|5026=1|
5033=ERN_NEXTYR_PS_PRICE[Net gain from operations]|5034=3188117|5035=3035|5026=1|
5033=ERN_NEXTYR_PS_PRICE[Diluted EPS]|5034=3188118|5035=3035|5026=1|
5033=ERN_NEXTYR_PS_PRICE[Exclude extraordinary income]|5034=3188119|5035=3035|5026=1|
5033=ERN_NEXTYR_PS_PRICE[Include extraordinary income]|5034=3188120|5035=3035|5026=1|
5033=ERN_NEXTYR_PS_PRICE[Exclude extraordinary charges]|5034=3188121|5035=3035|5026=1|
5033=ERN_NEXTYR_PS_PRICE[Include extraordinary charges]|5034=3188122|5035=3035|5026=1|
5033=ERN_YR1_PS_PRICE[Fixed charges times earned]|5034=3189098|5035=3035|5026=1|
5033=ERN_YR1_PS_PRICE[Company only (unconsolidated)]|5034=3189099|5035=3035|5026=1|
5033=ERN_YR1_PS_PRICE[Deficit]|5034=3189100|5035=3035|5026=1|
5033=ERN_YR1_PS_PRICE[S&P estimate]|5034=3189101|5035=3035|5026=1|
5033=ERN_YR1_PS_PRICE[Pro forma]|5034=3189102|5035=3035|5026=1|
5033=ERN_YR1_PS_PRICE[Fully diluted earnings]|5034=3189103|5035=3035|5026=1|
5033=ERN_YR1_PS_PRICE[Currency of country of origin]|5034=3189105|5035=3035|5026=1|
5033=ERN_YR1_PS_PRICE[Interim periods reflect prior or future years]|5034=3189107|5035=3035|5026=1|
5033=ERN_YR1_PS_PRICE[Interim not comparable with annual earnings]|5034=3189108|5035=3035|5026=1|
5033=ERN_YR1_PS_PRICE[Net asset value]|5034=3189110|5035=3035|5026=1|
5033=ERN_YR1_PS_PRICE[Combined classes of stock]|5034=3189111|5035=3035|5026=1|
5033=ERN_YR1_PS_PRICE[Preliminary]|5034=3189112|5035=3035|5026=1|
5033=ERN_YR1_PS_PRICE[Primary earnings with dilutive common equivalents]|5034=3189114|5035=3035|5026=1|
5033=ERN_YR1_PS_PRICE[Before tax loss carry forward]|5034=3189115|5035=3035|5026=1|
5033=ERN_YR1_PS_PRICE[Partial year]|5034=3189116|5035=3035|5026=1|
5033=ERN_YR1_PS_PRICE[Net gain from operations]|5034=3189117|5035=3035|5026=1|
5033=ERN_YR1_PS_PRICE[Diluted EPS]|5034=3189118|5035=3035|5026=1|
5033=ERN_YR1_PS_PRICE[Exclude extraordinary income]|5034=3189119|5035=3035|5026=1|
5033=ERN_YR1_PS_PRICE[Include extraordinary income]|5034=3189120|5035=3035|5026=1|
5033=ERN_YR1_PS_PRICE[Exclude extraordinary charges]|5034=3189121|5035=3035|5026=1|
5033=ERN_YR1_PS_PRICE[Include extraordinary charges]|5034=3189122|5035=3035|5026=1|
5033=ERN_YR2_PS_PRICE[Fixed charges times earned]|5034=3190098|5035=3035|5026=1|
5033=ERN_YR2_PS_PRICE[Company only (unconsolidated)]|5034=3190099|5035=3035|5026=1|
5033=ERN_YR2_PS_PRICE[Deficit]|5034=3190100|5035=3035|5026=1|
5033=ERN_YR2_PS_PRICE[S&P estimate]|5034=3190101|5035=3035|5026=1|
5033=ERN_YR2_PS_PRICE[Pro forma]|5034=3190102|5035=3035|5026=1|
5033=ERN_YR2_PS_PRICE[Fully diluted earnings]|5034=3190103|5035=3035|5026=1|
5033=ERN_YR2_PS_PRICE[Currency of country of origin]|5034=3190105|5035=3035|5026=1|
5033=ERN_YR2_PS_PRICE[Interim periods reflect prior or future years]|5034=3190107|5035=3035|5026=1|
5033=ERN_YR2_PS_PRICE[Interim not comparable with annual earnings]|5034=3190108|5035=3035|5026=1|
5033=ERN_YR2_PS_PRICE[Net asset value]|5034=3190110|5035=3035|5026=1|
5033=ERN_YR2_PS_PRICE[Combined classes of stock]|5034=3190111|5035=3035|5026=1|
5033=ERN_YR2_PS_PRICE[Preliminary]|5034=3190112|5035=3035|5026=1|
5033=ERN_YR2_PS_PRICE[Primary earnings with dilutive common equivalents]|5034=3190114|5035=3035|5026=1|
5033=ERN_YR2_PS_PRICE[Before tax loss carry forward]|5034=3190115|5035=3035|5026=1|
5033=ERN_YR2_PS_PRICE[Partial year]|5034=3190116|5035=3035|5026=1|
5033=ERN_YR2_PS_PRICE[Net gain from operations]|5034=3190117|5035=3035|5026=1|
5033=ERN_YR2_PS_PRICE[Diluted EPS]|5034=3190118|5035=3035|5026=1|
5033=ERN_YR2_PS_PRICE[Exclude extraordinary income]|5034=3190119|5035=3035|5026=1|
5033=ERN_YR2_PS_PRICE[Include extraordinary income]|5034=3190120|5035=3035|5026=1|
5033=ERN_YR2_PS_PRICE[Exclude extraordinary charges]|5034=3190121|5035=3035|5026=1|
5033=ERN_YR2_PS_PRICE[Include extraordinary charges]|5034=3190122|5035=3035|5026=1|
5033=ERN_YR3_PS_PRICE[Fixed charges times earned]|5034=3191098|5035=3035|5026=1|
5033=ERN_YR3_PS_PRICE[Company only (unconsolidated)]|5034=3191099|5035=3035|5026=1|
5033=ERN_YR3_PS_PRICE[Deficit]|5034=3191100|5035=3035|5026=1|
5033=ERN_YR3_PS_PRICE[S&P estimate]|5034=3191101|5035=3035|5026=1|
5033=ERN_YR3_PS_PRICE[Pro forma]|5034=3191102|5035=3035|5026=1|
5033=ERN_YR3_PS_PRICE[Fully diluted earnings]|5034=3191103|5035=3035|5026=1|
5033=ERN_YR3_PS_PRICE[Currency of country of origin]|5034=3191105|5035=3035|5026=1|
5033=ERN_YR3_PS_PRICE[Interim periods reflect prior or future years]|5034=3191107|5035=3035|5026=1|
5033=ERN_YR3_PS_PRICE[Interim not comparable with annual earnings]|5034=3191108|5035=3035|5026=1|
5033=ERN_YR3_PS_PRICE[Net asset value]|5034=3191110|5035=3035|5026=1|
5033=ERN_YR3_PS_PRICE[Combined classes of stock]|5034=3191111|5035=3035|5026=1|
5033=ERN_YR3_PS_PRICE[Preliminary]|5034=3191112|5035=3035|5026=1|
5033=ERN_YR3_PS_PRICE[Primary earnings with dilutive common equivalents]|5034=3191114|5035=3035|5026=1|
5033=ERN_YR3_PS_PRICE[Before tax loss carry forward]|5034=3191115|5035=3035|5026=1|
5033=ERN_YR3_PS_PRICE[Partial year]|5034=3191116|5035=3035|5026=1|
5033=ERN_YR3_PS_PRICE[Net gain from operations]|5034=3191117|5035=3035|5026=1|
5033=ERN_YR3_PS_PRICE[Diluted EPS]|5034=3191118|5035=3035|5026=1|
5033=ERN_YR3_PS_PRICE[Exclude extraordinary income]|5034=3191119|5035=3035|5026=1|
5033=ERN_YR3_PS_PRICE[Include extraordinary income]|5034=3191120|5035=3035|5026=1|
5033=ERN_YR3_PS_PRICE[Exclude extraordinary charges]|5034=3191121|5035=3035|5026=1|
5033=ERN_YR3_PS_PRICE[Include extraordinary charges]|5034=3191122|5035=3035|5026=1|
5033=ERN_YR4_PS_PRICE[Fixed charges times earned]|5034=3192098|5035=3035|5026=1|
5033=ERN_YR4_PS_PRICE[Company only (unconsolidated)]|5034=3192099|5035=3035|5026=1|
5033=ERN_YR4_PS_PRICE[Deficit]|5034=3192100|5035=3035|5026=1|
5033=ERN_YR4_PS_PRICE[S&P estimate]|5034=3192101|5035=3035|5026=1|
5033=ERN_YR4_PS_PRICE[Pro forma]|5034=3192102|5035=3035|5026=1|
5033=ERN_YR4_PS_PRICE[Fully diluted earnings]|5034=3192103|5035=3035|5026=1|
5033=ERN_YR4_PS_PRICE[Currency of country of origin]|5034=3192105|5035=3035|5026=1|
5033=ERN_YR4_PS_PRICE[Interim periods reflect prior or future years]|5034=3192107|5035=3035|5026=1|
5033=ERN_YR4_PS_PRICE[Interim not comparable with annual earnings]|5034=3192108|5035=3035|5026=1|
5033=ERN_YR4_PS_PRICE[Net asset value]|5034=3192110|5035=3035|5026=1|
5033=ERN_YR4_PS_PRICE[Combined classes of stock]|5034=3192111|5035=3035|5026=1|
5033=ERN_YR4_PS_PRICE[Preliminary]|5034=3192112|5035=3035|5026=1|
5033=ERN_YR4_PS_PRICE[Primary earnings with dilutive common equivalents]|5034=3192114|5035=3035|5026=1|
5033=ERN_YR4_PS_PRICE[Before tax loss carry forward]|5034=3192115|5035=3035|5026=1|
5033=ERN_YR4_PS_PRICE[Partial year]|5034=3192116|5035=3035|5026=1|
5033=ERN_YR4_PS_PRICE[Net gain from operations]|5034=3192117|5035=3035|5026=1|
5033=ERN_YR4_PS_PRICE[Diluted EPS]|5034=3192118|5035=3035|5026=1|
5033=ERN_YR4_PS_PRICE[Exclude extraordinary income]|5034=3192119|5035=3035|5026=1|
5033=ERN_YR4_PS_PRICE[Include extraordinary income]|5034=3192120|5035=3035|5026=1|
5033=ERN_YR4_PS_PRICE[Exclude extraordinary charges]|5034=3192121|5035=3035|5026=1|
5033=ERN_YR4_PS_PRICE[Include extraordinary charges]|5034=3192122|5035=3035|5026=1|
5033=FUND_LONG_TERM_DEBT[Giving effect to new financing]|5034=3193098|5035=3035|5026=1|
5033=FUND_LONG_TERM_DEBT[Pro forma]|5034=3193102|5035=3035|5026=1|
5033=FUND_LONG_TERM_DEBT[Currency of country of origin]|5034=3193105|5035=3035|5026=1|
5033=FUND_LONG_TERM_DEBT[Combined various classes]|5034=3193111|5035=3035|5026=1|
5033=PREF_SHR_OUT[Giving effect to new financing]|5034=3194098|5035=3035|5026=1|
5033=PREF_SHR_OUT[Pro forma]|5034=3194102|5035=3035|5026=1|
5033=PREF_SHR_OUT[Currency of country of origin]|5034=3194105|5035=3035|5026=1|
5033=PREF_SHR_OUT[Combined various classes]|5034=3194111|5035=3035|5026=1|
5033=YR1_DIV_PRICE[Based on last years payment]|5034=3195099|5035=3035|5026=1|
5033=YR1_DIV_PRICE[Dividend converted to U.S. funds]|5034=3195100|5035=3035|5026=1|
5033=YR1_DIV_PRICE[Excluding extras]|5034=3195101|5035=3035|5026=1|
5033=YR1_DIV_PRICE[Pro forma]|5034=3195102|5035=3035|5026=1|
5033=YR1_DIV_PRICE[Previous record (if any) not available]|5034=3195103|5035=3035|5026=1|
5033=YR1_DIV_PRICE[In Canadian funds]|5034=3195104|5035=3035|5026=1|
5033=YR1_DIV_PRICE[Stock of another company]|5034=3195106|5035=3035|5026=1|
5033=YR1_DIV_PRICE[Includes extras]|5034=3195107|5035=3035|5026=1|
5033=YR1_DIV_PRICE[Also stock]|5034=3195110|5035=3035|5026=1|
5033=YR1_DIV_PRICE[Dividend Paid a/c arrears]|5034=3195112|5035=3035|5026=1|
5033=YR1_DIV_PRICE[Less tax country of origin]|5034=3195114|5035=3035|5026=1|
5033=YR1_DIV_PRICE[Dividend from capital gains]|5034=3195115|5035=3035|5026=1|
5033=YR1_DIV_PRICE[Excludeds dividend from capital gains]|5034=3195116|5035=3035|5026=1|
5033=YR1_DIV_PRICE[Includes extras and stock]|5034=3195117|5035=3035|5026=1|
5033=YR2_DIV_PRICE[Based on last years payment]|5034=3199099|5035=3035|5026=1|
5033=YR2_DIV_PRICE[Dividend converted to U.S. funds]|5034=3199100|5035=3035|5026=1|
5033=YR2_DIV_PRICE[Excluding extras]|5034=3199101|5035=3035|5026=1|
5033=YR2_DIV_PRICE[Pro forma]|5034=3199102|5035=3035|5026=1|
5033=YR2_DIV_PRICE[Previous record (if any) not available]|5034=3199103|5035=3035|5026=1|
5033=YR2_DIV_PRICE[In Canadian funds]|5034=3199104|5035=3035|5026=1|
5033=YR2_DIV_PRICE[Stock of another company]|5034=3199106|5035=3035|5026=1|
5033=YR2_DIV_PRICE[Includes extras]|5034=3199107|5035=3035|5026=1|
5033=YR2_DIV_PRICE[Also stock]|5034=3199110|5035=3035|5026=1|
5033=YR2_DIV_PRICE[Dividend Paid a/c arrears]|5034=3199112|5035=3035|5026=1|
5033=YR2_DIV_PRICE[Less tax country of origin]|5034=3199114|5035=3035|5026=1|
5033=YR2_DIV_PRICE[Dividend from capital gains]|5034=3199115|5035=3035|5026=1|
5033=YR2_DIV_PRICE[Excludeds dividend from capital gains]|5034=3199116|5035=3035|5026=1|
5033=YR2_DIV_PRICE[Includes extras and stock]|5034=3199117|5035=3035|5026=1|
5033=YR3_DIV_PRICE[Based on last years payment]|5034=3200099|5035=3035|5026=1|
5033=YR3_DIV_PRICE[Dividend converted to U.S. funds]|5034=3200100|5035=3035|5026=1|
5033=YR3_DIV_PRICE[Excluding extras]|5034=3200101|5035=3035|5026=1|
5033=YR3_DIV_PRICE[Pro forma]|5034=3200102|5035=3035|5026=1|
5033=YR3_DIV_PRICE[Previous record (if any) not available]|5034=3200103|5035=3035|5026=1|
5033=YR3_DIV_PRICE[In Canadian funds]|5034=3200104|5035=3035|5026=1|
5033=YR3_DIV_PRICE[Stock of another company]|5034=3200106|5035=3035|5026=1|
5033=YR3_DIV_PRICE[Includes extras]|5034=3200107|5035=3035|5026=1|
5033=YR3_DIV_PRICE[Also stock]|5034=3200110|5035=3035|5026=1|
5033=YR3_DIV_PRICE[Dividend Paid a/c arrears]|5034=3200112|5035=3035|5026=1|
5033=YR3_DIV_PRICE[Less tax country of origin]|5034=3200114|5035=3035|5026=1|
5033=YR3_DIV_PRICE[Dividend from capital gains]|5034=3200115|5035=3035|5026=1|
5033=YR3_DIV_PRICE[Excludeds dividend from capital gains]|5034=3200116|5035=3035|5026=1|
5033=YR3_DIV_PRICE[Includes extras and stock]|5034=3200117|5035=3035|5026=1|
5033=YR4_DIV_PRICE[Based on last years payment]|5034=3201099|5035=3035|5026=1|
5033=YR4_DIV_PRICE[Dividend converted to U.S. funds]|5034=3201100|5035=3035|5026=1|
5033=YR4_DIV_PRICE[Excluding extras]|5034=3201101|5035=3035|5026=1|
5033=YR4_DIV_PRICE[Pro forma]|5034=3201102|5035=3035|5026=1|
5033=YR4_DIV_PRICE[Previous record (if any) not available]|5034=3201103|5035=3035|5026=1|
5033=YR4_DIV_PRICE[In Canadian funds]|5034=3201104|5035=3035|5026=1|
5033=YR4_DIV_PRICE[Stock of another company]|5034=3201106|5035=3035|5026=1|
5033=YR4_DIV_PRICE[Includes extras]|5034=3201107|5035=3035|5026=1|
5033=YR4_DIV_PRICE[Also stock]|5034=3201110|5035=3035|5026=1|
5033=YR4_DIV_PRICE[Dividend Paid a/c arrears]|5034=3201112|5035=3035|5026=1|
5033=YR4_DIV_PRICE[Less tax country of origin]|5034=3201114|5035=3035|5026=1|
5033=YR4_DIV_PRICE[Dividend from capital gains]|5034=3201115|5035=3035|5026=1|
5033=YR4_DIV_PRICE[Excludeds dividend from capital gains]|5034=3201116|5035=3035|5026=1|
5033=YR4_DIV_PRICE[Includes extras and stock]|5034=3201117|5035=3035|5026=1|
5033=EQUITY|5034=256|5035=3132|5026=1|
5033=COMMON_STOCK|5034=257|5035=3132|5026=1|
5033=PREFERRED_STOCK|5034=258|5035=3132|5026=1|
5033=WARRANT|5034=260|5035=3132|5026=1|
5033=PREMIUM|5034=264|5035=3132|5026=1|
5033=TRUST|5034=268|5035=3132|5026=1|
5033=RIGHT|5034=270|5035=3132|5026=1|
5033=WARRANT_RIGHT|5034=271|5035=3132|5026=1|
5033=INDEX|5034=512|5035=3132|5026=1|
5033=COMMODITY|5034=1024|5035=3132|5026=1|
5033=FUTURE_SPREAD|5034=1025|5035=3132|5026=1|
5033=OPTION|5034=2048|5035=3132|5026=1|
5033=EQUITY_OPTION|5034=2304|5035=3132|5026=1|
5033=INDEX_OPTION|5034=2560|5035=3132|5026=1|
5033=FUTURE_OPTION|5034=3072|5035=3132|5026=1|
5033=FIXED_INCOME|5034=4096|5035=3132|5026=1|
5033=BOND|5034=4097|5035=3132|5026=1|
5033=CONVERTIBLE_BOND|5034=4098|5035=3132|5026=1|
5033=GOV_BOND|5034=4100|5035=3132|5026=1|
5033=CORP_BOND|5034=4104|5035=3132|5026=1|
5033=US_AGENCY_BOND|5034=4112|5035=3132|5026=1|
5033=US_TREASURY_BILL|5034=4128|5035=3132|5026=1|
5033=US_TREASURY_COUPON|5034=4160|5035=3132|5026=1|
5033=MONEY_MARKET|5034=4224|5035=3132|5026=1|
5033=CD|5034=4352|5035=3132|5026=1|
5033=MUTUAL_FUND|5034=8192|5035=3132|5026=1|
5033=EXCHANGE_TRADED_FUND|5034=8193|5035=3132|5026=1|
5033=FOREX|5034=16384|5035=3132|5026=1|
5033=FOREX_FRA|5034=16385|5035=3132|5026=1|
5033=FOREX_DEPOSIT|5034=16386|5035=3132|5026=1|
5033=FOREX_FORWARD|5034=17408|5035=3132|5026=1|
5033=STATISTICS|5034=20480|5035=3132|5026=1|
5033=TEST|5034=65534|5035=3132|5026=1|
5033=MISCELLANEOUS|5034=65535|5035=3132|5026=1|
5033=Wheat|5034=111|5035=3211|5026=1|
5033=Rice|5034=112|5035=3211|5026=1|
5033=Corn|5034=115|5035=3211|5026=1|
5033=Soybeans|5034=116|5035=3211|5026=1|
5033=Cash grains, not elsewhere classified|5034=119|5035=3211|5026=1|
5033=Cotton|5034=131|5035=3211|5026=1|
5033=Tobacco|5034=132|5035=3211|5026=1|
5033=Sugarcane & sugar beets|5034=133|5035=3211|5026=1|
5033=Irish potatoes|5034=134|5035=3211|5026=1|
5033=Field crops, except cash grains, not elsewhere classified|5034=139|5035=3211|5026=1|
5033=Vegetables & melons|5034=161|5035=3211|5026=1|
5033=Berry crops|5034=171|5035=3211|5026=1|
5033=Grapes|5034=172|5035=3211|5026=1|
5033=Tree nuts|5034=173|5035=3211|5026=1|
5033=Citrus fruits|5034=174|5035=3211|5026=1|
5033=Deciduous tree fruits|5034=175|5035=3211|5026=1|
5033=Fruits & tree nuts, not elsewhere classified|5034=179|5035=3211|5026=1|
5033=Ornamental nursery products|5034=181|5035=3211|5026=1|
5033=Food crops grown under cover|5034=182|5035=3211|5026=1|
5033=General farms, primarily crop|5034=191|5035=3211|5026=1|
5033=Beef cattle feedlots|5034=211|5035=3211|5026=1|
5033=Beef cattle, except feedlots|5034=212|5035=3211|5026=1|
5033=Hogs|5034=213|5035=3211|5026=1|
5033=Sheep & goats|5034=214|5035=3211|5026=1|
5033=General livestock, not elsewhere classified|5034=219|5035=3211|5026=1|
5033=Dairy farms|5034=241|5035=3211|5026=1|
5033=Broiler, fryer, & roaster chickens|5034=251|5035=3211|5026=1|
5033=Chicken eggs|5034=252|5035=3211|5026=1|
5033=Turkeys & turkey eggs|5034=253|5035=3211|5026=1|
5033=Poultry hatcheries|5034=254|5035=3211|5026=1|
5033=Poultry & eggs, not elsewhere classified|5034=259|5035=3211|5026=1|
5033=Fur-bearing animals & rabbits|5034=271|5035=3211|5026=1|
5033=Horses & other equines|5034=272|5035=3211|5026=1|
5033=Animal aquaculture|5034=273|5035=3211|5026=1|
5033=Animal specialties, not elsewhere classified|5034=279|5035=3211|5026=1|
5033=General farms, primarily animal|5034=291|5035=3211|5026=1|
5033=Soil preparation services|5034=711|5035=3211|5026=1|
5033=Crop planting & protecting|5034=721|5035=3211|5026=1|
5033=Crop harvesting|5034=722|5035=3211|5026=1|
5033=Crop preparation services for market|5034=723|5035=3211|5026=1|
5033=Cotton ginning|5034=724|5035=3211|5026=1|
5033=Veterinary services for livestock|5034=741|5035=3211|5026=1|
5033=Veterinary services, specialties|5034=742|5035=3211|5026=1|
5033=Livestock services, except veterinary|5034=751|5035=3211|5026=1|
5033=Animal specialty services|5034=752|5035=3211|5026=1|
5033=Farm labor contractors|5034=761|5035=3211|5026=1|
5033=Farm management services|5034=762|5035=3211|5026=1|
5033=Landscape counseling & planning|5034=781|5035=3211|5026=1|
5033=Lawn & garden services|5034=782|5035=3211|5026=1|
5033=Ornamental shrub & tree services|5034=783|5035=3211|5026=1|
5033=Timber tracts|5034=811|5035=3211|5026=1|
5033=Forest products|5034=831|5035=3211|5026=1|
5033=Forestry services|5034=851|5035=3211|5026=1|
5033=Finfish|5034=912|5035=3211|5026=1|
5033=Shellfish|5034=913|5035=3211|5026=1|
5033=Miscellaneous marine products|5034=919|5035=3211|5026=1|
5033=Fish hatcheries & preserves|5034=921|5035=3211|5026=1|
5033=Hunting, trapping, game propagation|5034=971|5035=3211|5026=1|
5033=Iron ores|5034=1011|5035=3211|5026=1|
5033=Copper ores|5034=1021|5035=3211|5026=1|
5033=Lead & zinc ores|5034=1031|5035=3211|5026=1|
5033=Gold ores|5034=1041|5035=3211|5026=1|
5033=Silver ores|5034=1044|5035=3211|5026=1|
5033=Ferroalloy ores, except vanadium|5034=1061|5035=3211|5026=1|
5033=Metal mining services|5034=1081|5035=3211|5026=1|
5033=Uranium-radium-vanadium ores|5034=1094|5035=3211|5026=1|
5033=Metal ores, not elsewhere classified|5034=1099|5035=3211|5026=1|
5033=Bituminous coal & lignite surface mining|5034=1221|5035=3211|5026=1|
5033=Bituminous coal underground mining|5034=1222|5035=3211|5026=1|
5033=Anthracite mining|5034=1231|5035=3211|5026=1|
5033=Coal mining services|5034=1241|5035=3211|5026=1|
5033=Crude petroleum & natural gas|5034=1311|5035=3211|5026=1|
5033=Natural gas liquids|5034=1321|5035=3211|5026=1|
5033=Drilling oil & gas wells|5034=1381|5035=3211|5026=1|
5033=Oil & gas exploration services|5034=1382|5035=3211|5026=1|
5033=Oil & gas field services, not elsewhere classified|5034=1389|5035=3211|5026=1|
5033=Dimension stone|5034=1411|5035=3211|5026=1|
5033=Crushed & broken limestone|5034=1422|5035=3211|5026=1|
5033=Crushed & broken granite|5034=1423|5035=3211|5026=1|
5033=Crushed & broken stone, not elsewhere classified|5034=1429|5035=3211|5026=1|
5033=Construction sand & gravel|5034=1442|5035=3211|5026=1|
5033=Industrial sand|5034=1446|5035=3211|5026=1|
5033=Kaolin & ball clay|5034=1455|5035=3211|5026=1|
5033=Clay & related minerals, not elsewhere classified|5034=1459|5035=3211|5026=1|
5033=Potash, soda, & borate minerals|5034=1474|5035=3211|5026=1|
5033=Phosphate rock|5034=1475|5035=3211|5026=1|
5033=Chemical & fertilizer mining, not elsewhere classified|5034=1479|5035=3211|5026=1|
5033=Nonmetallic minerals services|5034=1481|5035=3211|5026=1|
5033=Miscellaneous nonmetallic minerals|5034=1499|5035=3211|5026=1|
5033=Single-family housing construction|5034=1521|5035=3211|5026=1|
5033=Residential construction, not elsewhere classified|5034=1522|5035=3211|5026=1|
5033=Operative builders|5034=1531|5035=3211|5026=1|
5033=Industrial buildings & warehouses|5034=1541|5035=3211|5026=1|
5033=Nonresidential construction, not elsewhere classified|5034=1542|5035=3211|5026=1|
5033=Highway & street construction|5034=1611|5035=3211|5026=1|
5033=Bridge, tunnel, & elevated highway|5034=1622|5035=3211|5026=1|
5033=Water, sewer, & utility lines|5034=1623|5035=3211|5026=1|
5033=Heavy construction, not elsewhere classified|5034=1629|5035=3211|5026=1|
5033=Plumbing, heating, air-conditioning|5034=1711|5035=3211|5026=1|
5033=Painting & paper hanging|5034=1721|5035=3211|5026=1|
5033=Electrical work|5034=1731|5035=3211|5026=1|
5033=Masonry & other stonework|5034=1741|5035=3211|5026=1|
5033=Plastering, drywall, & insulation|5034=1742|5035=3211|5026=1|
5033=Terrazzo, tile, marble, mosaic work|5034=1743|5035=3211|5026=1|
5033=Carpentry work|5034=1751|5035=3211|5026=1|
5033=Floor laying & floor work, not elsewhere classified|5034=1752|5035=3211|5026=1|
5033=Roofing, siding, & sheet metal work|5034=1761|5035=3211|5026=1|
5033=Concrete work|5034=1771|5035=3211|5026=1|
5033=Water well drilling|5034=1781|5035=3211|5026=1|
5033=Structural steel erection|5034=1791|5035=3211|5026=1|
5033=Glass & glazing work|5034=1793|5035=3211|5026=1|
5033=Excavation work|5034=1794|5035=3211|5026=1|
5033=Wrecking & demolition work|5034=1795|5035=3211|5026=1|
5033=Installing building equipment, not elsewhere classified|5034=1796|5035=3211|5026=1|
5033=Special trade contractors, not elsewhere classified|5034=1799|5035=3211|5026=1|
5033=Meat packing plants|5034=2011|5035=3211|5026=1|
5033=Sausages & other prepared meats|5034=2013|5035=3211|5026=1|
5033=Poultry slaughtering & processing|5034=2015|5035=3211|5026=1|
5033=Creamery butter|5034=2021|5035=3211|5026=1|
5033=Cheese, natural & processed|5034=2022|5035=3211|5026=1|
5033=Dry, condensed, evaporated  products|5034=2023|5035=3211|5026=1|
5033=Ice cream & frozen desserts|5034=2024|5035=3211|5026=1|
5033=Fluid milk|5034=2026|5035=3211|5026=1|
5033=Canned specialties|5034=2032|5035=3211|5026=1|
5033=Canned fruits & vegetables|5034=2033|5035=3211|5026=1|
5033=Dehydrated fruits, vegetables, soups|5034=2034|5035=3211|5026=1|
5033=Pickles, sauces, & salad dressings|5034=2035|5035=3211|5026=1|
5033=Frozen fruits & vegetables|5034=2037|5035=3211|5026=1|
5033=Frozen specialties, not elsewhere classified|5034=2038|5035=3211|5026=1|
5033=Flour & other grain mill products|5034=2041|5035=3211|5026=1|
5033=Cereal breakfast foods|5034=2043|5035=3211|5026=1|
5033=Rice milling|5034=2044|5035=3211|5026=1|
5033=Prepared flour mixes & doughs|5034=2045|5035=3211|5026=1|
5033=Wet corn milling|5034=2046|5035=3211|5026=1|
5033=Dog & cat food|5034=2047|5035=3211|5026=1|
5033=Prepared feeds, not elsewhere classified|5034=2048|5035=3211|5026=1|
